Gene stable ID	Transcript stable ID	Protein stable ID	UCSC Stable ID
ENSG00000276064	ENST00000614661		uc286yhp.1
ENSG00000226646	ENST00000425095		uc286fwz.1
ENSG00000231762	ENST00000440811		uc286yho.1
ENSG00000281880	ENST00000646221		uc285izh.1
ENSG00000105988	ENST00000335274		uc286gki.1
ENSG00000281880	ENST00000643671		uc285izi.1
ENSG00000285443	ENST00000644791		
ENSG00000267749	ENST00000587894		uc002lwe.4
ENSG00000178919	ENST00000375123	ENSP00000364265	uc004axu.5
ENSG00000287732	ENST00000660648		uc287uwh.1
ENSG00000228679	ENST00000420766		uc063pvp.1
ENSG00000281880	ENST00000643931		uc285izj.1
ENSG00000213809	ENST00000540267		uc058ldn.1
ENSG00000248778	ENST00000503155		uc286vru.1
ENSG00000285443	ENST00000642783	ENSP00000493618	
ENSG00000281880	ENST00000642614		uc285izk.1
ENSG00000235140	ENST00000647375		uc285hye.1
ENSG00000286291	ENST00000653472		uc287kiv.1
ENSG00000136270	ENST00000258770	ENSP00000258770	uc003tmv.6
ENSG00000281880	ENST00000642818		uc285izl.1
ENSG00000220918	ENST00000403623		uc286yhy.1
ENSG00000235140	ENST00000450677		uc057tkp.1
ENSG00000218561	ENST00000407695		uc286yjc.1
ENSG00000131966	ENST00000254286	ENSP00000254286	uc001xdf.5
ENSG00000213809	ENST00000544449		uc058ldo.1
ENSG00000285443	ENST00000643962	ENSP00000495434	
ENSG00000281880	ENST00000645848		uc285izm.1
ENSG00000235140	ENST00000644636		uc285hyf.1
ENSG00000266989	ENST00000586853		uc286oym.1
ENSG00000236466	ENST00000415787		uc003oye.4
ENSG00000213809	ENST00000540818	ENSP00000446003	uc058ldq.1
ENSG00000236922	ENST00000626258		uc062zew.1
ENSG00000236466	ENST00000665854		uc288cng.1
ENSG00000228828	ENST00000414066		uc286fxl.1
ENSG00000236466	ENST00000664425		uc288aks.1
ENSG00000281880	ENST00000506388		uc021qfo.2
ENSG00000236466	ENST00000657801		uc287qru.1
ENSG00000281880	ENST00000645824		uc285izn.1
ENSG00000236922	ENST00000422145		uc062zex.1
ENSG00000281880	ENST00000647350		uc285izo.1
ENSG00000093217	ENST00000207870	ENSP00000207870	uc003cic.4
ENSG00000281880	ENST00000643826		uc285izp.1
ENSG00000220831	ENST00000472609		uc286yja.1
ENSG00000239650	ENST00000423899		uc286yeo.1
ENSG00000236922	ENST00000437514		uc062zey.2
ENSG00000271967	ENST00000606298		uc063plb.1
ENSG00000131966	ENST00000555229	ENSP00000452586	uc059bxu.1
ENSG00000285443	ENST00000645637	ENSP00000495629	
ENSG00000281880	ENST00000630360		uc058acq.1
ENSG00000093217	ENST00000650590	ENSP00000496840	uc285tye.1
ENSG00000236922	ENST00000671002		uc288kbu.1
ENSG00000219757	ENST00000407792		uc286yle.1
ENSG00000281880	ENST00000642549		uc285izq.1
ENSG00000136270	ENST00000361278	ENSP00000354992	uc003tmx.5
ENSG00000287294	ENST00000660317		uc287ujq.1
ENSG00000165392	ENST00000650667	ENSP00000498593	uc287gfr.1
ENSG00000236922	ENST00000608048		uc062zfa.1
ENSG00000281880	ENST00000530146		uc058acr.2
ENSG00000232120	ENST00000424274		uc063piv.1
ENSG00000236922	ENST00000615833		uc062zfb.1
ENSG00000285443	ENST00000645428		
ENSG00000131966	ENST00000555337	ENSP00000450796	uc059bxv.1
ENSG00000236922	ENST00000630321		uc062zfc.1
ENSG00000237579	ENST00000434189		uc031wrn.1
ENSG00000213809	ENST00000396451	ENSP00000379726	uc058ldw.1
ENSG00000236922	ENST00000665422		uc288bwt.1
ENSG00000285443	ENST00000644767	ENSP00000495074	
ENSG00000136270	ENST00000395655	ENSP00000379016	uc003tmw.5
ENSG00000255117	ENST00000527492		uc057zzm.2
ENSG00000237579	ENST00000666262		uc288dcv.1
ENSG00000236922	ENST00000664454		uc288alv.1
ENSG00000237579	ENST00000669629		uc288ibo.1
ENSG00000219257	ENST00000403835		uc286ykw.1
ENSG00000236922	ENST00000665403		uc288bwa.1
ENSG00000255117	ENST00000528119		uc057zzn.2
ENSG00000285443	ENST00000647142	ENSP00000495896	
ENSG00000237579	ENST00000666640		uc288dri.1
ENSG00000236922	ENST00000667741		uc288fhj.1
ENSG00000255117	ENST00000656808		uc287pgc.1
ENSG00000257016	ENST00000537614		uc286igo.1
ENSG00000285443	ENST00000644808		
ENSG00000255117	ENST00000660023		uc287tyk.1
ENSG00000237579	ENST00000660354		uc287ulb.1
ENSG00000236922	ENST00000668162		uc288fxl.1
ENSG00000285487	ENST00000642827		
ENSG00000255117	ENST00000659640		uc287tju.1
ENSG00000237303	ENST00000453927		uc286ihd.1
ENSG00000131966	ENST00000556748	ENSP00000451863	uc059bxw.1
ENSG00000284816	ENST00000642708		
ENSG00000102900	ENST00000308159	ENSP00000310668	uc002eka.5
ENSG00000236922	ENST00000600624		uc062zez.2
ENSG00000286876	ENST00000659573		uc287thf.1
ENSG00000255117	ENST00000659062		uc287snr.1
ENSG00000236922	ENST00000665215		uc288box.1
ENSG00000255117	ENST00000658163		uc287rfn.1
ENSG00000236922	ENST00000660654		uc287uwn.1
ENSG00000285254	ENST00000642887		uc285hvj.1
ENSG00000256157	ENST00000545978		uc286ijb.1
ENSG00000285254	ENST00000674076		uc288mvs.1
ENSG00000255117	ENST00000657882		uc287qux.1
ENSG00000102900	ENST00000563858	ENSP00000455230	uc059umx.1
ENSG00000236922	ENST00000667115		uc288ejk.1
ENSG00000088325	ENST00000340513	ENSP00000341145	uc010gdv.2
ENSG00000232075	ENST00000448009		uc286gef.1
ENSG00000131966	ENST00000556312		uc059bxx.1
ENSG00000255117	ENST00000661544		uc287weo.1
ENSG00000236922	ENST00000662705		uc287xwy.1
ENSG00000227032	ENST00000456516		uc286gli.1
ENSG00000255117	ENST00000660254		uc287uhg.1
ENSG00000255117	ENST00000656975		uc287pmk.1
ENSG00000255117	ENST00000658603		uc287rwg.1
ENSG00000102900	ENST00000566315	ENSP00000456264	uc059umy.1
ENSG00000131966	ENST00000556243	ENSP00000452135	uc059bxy.1
ENSG00000254564	ENST00000528178		uc286gya.1
ENSG00000270075	ENST00000472915		uc057vun.1
ENSG00000236769	ENST00000649397		uc285hxc.1
ENSG00000236769	ENST00000438454		uc057sxb.1
ENSG00000102900	ENST00000569842	ENSP00000458101	uc059umz.1
ENSG00000236769	ENST00000667451		uc288ewh.1
ENSG00000131966	ENST00000554402	ENSP00000477173	uc059bxz.1
ENSG00000236769	ENST00000655717		uc287nqn.1
ENSG00000254934	ENST00000527083		uc057zyj.1
ENSG00000236769	ENST00000654645		uc287mbo.1
ENSG00000136270	ENST00000495973		uc064dlj.1
ENSG00000254934	ENST00000534757		uc057zyk.1
ENSG00000233900	ENST00000432217		uc286gej.1
ENSG00000227851	ENST00000421597		uc057vzx.1
ENSG00000131966	ENST00000556694		uc059bya.1
ENSG00000131966	ENST00000557711		uc059byb.1
ENSG00000136270	ENST00000494076	ENSP00000420597	uc064dlk.1
ENSG00000093217	ENST00000424034	ENSP00000398845	uc062igj.1
ENSG00000136270	ENST00000483615	ENSP00000417974	uc064dll.1
ENSG00000131966	ENST00000557583		uc059byc.1
ENSG00000093217	ENST00000649234	ENSP00000497023	uc285tyf.1
ENSG00000136270	ENST00000482482		uc064dlm.1
ENSG00000088325	ENST00000300403	ENSP00000300403	uc002wwp.3
ENSG00000131966	ENST00000554790		uc059byd.1
ENSG00000136270	ENST00000478116		uc064dln.1
ENSG00000093217	ENST00000487569		uc062igk.1
ENSG00000230801	ENST00000428124		uc286sgn.1
ENSG00000131966	ENST00000556449		uc059bye.1
ENSG00000093217	ENST00000472721		uc062igl.1
ENSG00000136270	ENST00000488222		uc064dlo.1
ENSG00000109851	ENST00000524983	ENSP00000436881	uc021qey.3
ENSG00000131966	ENST00000555965		uc059byf.1
ENSG00000136270	ENST00000484326		uc064dlp.1
ENSG00000120694	ENST00000320027	ENSP00000318687	uc001utj.6
ENSG00000136270	ENST00000478532	ENSP00000418631	uc064dlq.1
ENSG00000131966	ENST00000553907	ENSP00000451336	uc059byg.1
ENSG00000236699	ENST00000265154	ENSP00000265154	uc003hxu.3
ENSG00000131966	ENST00000554642	ENSP00000451289	uc059byh.1
ENSG00000258412	ENST00000555383		uc059ewe.1
ENSG00000270474	ENST00000604817		uc286kre.1
ENSG00000136270	ENST00000461363	ENSP00000417743	uc064dlr.1
ENSG00000255092	ENST00000532524		uc058ard.1
ENSG00000120694	ENST00000445273	ENSP00000396090	uc010tds.3
ENSG00000136270	ENST00000477328		uc064dlt.1
ENSG00000120694	ENST00000435381	ENSP00000408991	uc058wfb.1
ENSG00000255525	ENST00000528872		uc058aam.1
ENSG00000136270	ENST00000471142		uc064dlu.1
ENSG00000120694	ENST00000630972	ENSP00000487365	uc001utl.5
ENSG00000136270	ENST00000475893	ENSP00000417324	uc064dlv.1
ENSG00000136270	ENST00000482285	ENSP00000417967	uc064dlw.1
ENSG00000136270	ENST00000495078	ENSP00000417071	uc064dlx.1
ENSG00000120694	ENST00000380405	ENSP00000369768	uc001utk.5
ENSG00000105278	ENST00000262961	ENSP00000262961	uc002lyw.4
ENSG00000236699	ENST00000420470	ENSP00000416125	uc003hxv.4
ENSG00000133027	ENST00000395782	ENSP00000379128	uc002grj.3
ENSG00000105278	ENST00000438164	ENSP00000388974	uc060rss.1
ENSG00000236699	ENST00000506828		uc062ytc.1
ENSG00000133027	ENST00000395783	ENSP00000379129	uc002grk.3
ENSG00000147255	ENST00000370910	ENSP00000359947	uc022cdv.3
ENSG00000120694	ENST00000602786	ENSP00000473512	uc058wfc.1
ENSG00000120694	ENST00000626866		uc058wfd.1
ENSG00000105278	ENST00000591965		uc060rst.1
ENSG00000120694	ENST00000469538		uc058wfe.1
ENSG00000284816	ENST00000645847	ENSP00000494931	
ENSG00000236699	ENST00000508036		uc062ytd.1
ENSG00000105278	ENST00000592807		uc060rsu.1
ENSG00000120694	ENST00000629751		uc058wff.1
ENSG00000236699	ENST00000503289		uc062yte.1
ENSG00000105278	ENST00000587212	ENSP00000467592	uc060rsv.1
ENSG00000236699	ENST00000510406		uc062ytk.1
ENSG00000105278	ENST00000586578	ENSP00000465574	uc060rsw.1
ENSG00000236699	ENST00000508961		uc062ytp.1
ENSG00000249635	ENST00000513220		uc062yup.1
ENSG00000105278	ENST00000439086	ENSP00000388567	uc010xhy.3
ENSG00000105278	ENST00000674260	ENSP00000501399	uc288nct.1
ENSG00000100744	ENST00000555181	ENSP00000450420	uc001yfj.7
ENSG00000105278	ENST00000592398	ENSP00000468289	uc060rsx.1
ENSG00000105278	ENST00000591712	ENSP00000467762	uc060rsy.1
ENSG00000100744	ENST00000555088		uc059ews.1
ENSG00000211455	ENST00000541191	ENSP00000437856	uc058met.1
ENSG00000100023	ENST00000680393	ENSP00000506542	uc289atw.1
ENSG00000100744	ENST00000553699	ENSP00000451072	uc059ewt.1
ENSG00000267139	ENST00000587701		uc060rok.1
ENSG00000291948	ENST00000709304	ENSP00000517609	
ENSG00000291948	ENST00000709305		
ENSG00000267214	ENST00000592525		uc060rlk.1
ENSG00000291948	ENST00000709306		
ENSG00000284816	ENST00000647400		
ENSG00000100023	ENST00000679479		uc288zku.1
ENSG00000291948	ENST00000709307		
ENSG00000102900	ENST00000569863	ENSP00000454587	uc059una.1
ENSG00000100744	ENST00000554182	ENSP00000451384	uc031qqe.2
ENSG00000291948	ENST00000709308	ENSP00000517610	
ENSG00000269425	ENST00000598582		uc060rwc.1
ENSG00000291948	ENST00000709309		
ENSG00000102900	ENST00000562496	ENSP00000457902	uc059unb.1
ENSG00000100023	ENST00000679534	ENSP00000504893	uc288zmx.1
ENSG00000291948	ENST00000709310	ENSP00000517611	
ENSG00000160563	ENST00000651950	ENSP00000498604	uc287icn.1
ENSG00000284816	ENST00000643917		
ENSG00000291948	ENST00000709311	ENSP00000517612	
ENSG00000284816	ENST00000645510		
ENSG00000100023	ENST00000679827	ENSP00000504929	uc288zyc.1
ENSG00000291948	ENST00000709312		
ENSG00000102900	ENST00000568656	ENSP00000454285	uc059unc.1
ENSG00000291948	ENST00000709313	ENSP00000517613	
ENSG00000102900	ENST00000566678	ENSP00000454935	uc059und.1
ENSG00000291948	ENST00000709314	ENSP00000517614	
ENSG00000100023	ENST00000681956	ENSP00000506158	uc289dbu.1
ENSG00000291948	ENST00000709315	ENSP00000517615	
ENSG00000100023	ENST00000681338	ENSP00000505107	uc289cec.1
ENSG00000291948	ENST00000709316	ENSP00000517616	
ENSG00000100744	ENST00000556095	ENSP00000451188	uc001yfl.5
ENSG00000284816	ENST00000646228		
ENSG00000291948	ENST00000709317	ENSP00000517617	
ENSG00000100023	ENST00000680061	ENSP00000505910	uc289ahc.1
ENSG00000284816	ENST00000644029		
ENSG00000291948	ENST00000709318	ENSP00000517618	
ENSG00000100744	ENST00000555757	ENSP00000451820	uc059ewu.1
ENSG00000291948	ENST00000709319	ENSP00000517619	
ENSG00000100023	ENST00000679580	ENSP00000506723	uc288zoq.1
ENSG00000291948	ENST00000709320	ENSP00000517620	
ENSG00000291948	ENST00000709321	ENSP00000517621	
ENSG00000100744	ENST00000438650	ENSP00000412315	uc031qqf.2
ENSG00000100023	ENST00000681286		uc289ccc.1
ENSG00000291948	ENST00000709322	ENSP00000517622	
ENSG00000102900	ENST00000564887	ENSP00000458039	uc002ekb.4
ENSG00000147255	ENST00000361420	ENSP00000355010	uc004ewd.6
ENSG00000291948	ENST00000709323		
ENSG00000100023	ENST00000679540	ENSP00000506328	uc288znd.1
ENSG00000291948	ENST00000709324	ENSP00000517623	
ENSG00000285468	ENST00000642718		
ENSG00000253692	ENST00000521393		uc286kpu.1
ENSG00000291948	ENST00000709325		
ENSG00000100023	ENST00000679795	ENSP00000506144	uc288zww.1
ENSG00000285468	ENST00000646518		
ENSG00000102900	ENST00000569595		uc059une.1
ENSG00000291948	ENST00000709327	ENSP00000517624	
ENSG00000291948	ENST00000709326		
ENSG00000259073	ENST00000554071		uc001xxr.4
ENSG00000100023	ENST00000680426		uc289avc.1
ENSG00000291949	ENST00000709328		
ENSG00000102900	ENST00000566727		uc059unf.1
ENSG00000100023	ENST00000496819		uc062bzp.2
ENSG00000285054	ENST00000647145		
ENSG00000291964	ENST00000709370	ENSP00000517650	
ENSG00000147255	ENST00000370903	ENSP00000359940	uc004ewe.7
ENSG00000100023	ENST00000498109		uc062bzu.2
ENSG00000174808	ENST00000395743	ENSP00000379092	uc003hig.4
ENSG00000102900	ENST00000567641	ENSP00000455210	uc059ung.1
ENSG00000160563	ENST00000357028	ENSP00000349530	uc004cbf.3
ENSG00000211942	ENST00000390602	ENSP00000375011	uc059gft.1
ENSG00000175691	ENST00000314531	ENSP00000319053	uc002lws.6
ENSG00000133027	ENST00000435340	ENSP00000391288	uc060bxb.1
ENSG00000211455	ENST00000389032	ENSP00000373684	uc001rhr.5
ENSG00000285341	ENST00000642941	ENSP00000494922	
ENSG00000291964	ENST00000709371	ENSP00000517651	
ENSG00000100023	ENST00000335025	ENSP00000334553	uc002zvi.5
ENSG00000102900	ENST00000568283	ENSP00000454844	uc059unh.1
ENSG00000271201	ENST00000605005		uc059gfx.1
ENSG00000174808	ENST00000512743	ENSP00000421747	uc062xhu.1
ENSG00000175691	ENST00000588050		uc060rmt.1
ENSG00000284982	ENST00000646750	ENSP00000494656	
ENSG00000253587	ENST00000517460		uc286krc.1
ENSG00000291964	ENST00000709369	ENSP00000517649	
ENSG00000211455	ENST00000545470	ENSP00000439457	uc058meu.1
ENSG00000102900	ENST00000567081	ENSP00000455181	uc059uni.1
ENSG00000100023	ENST00000681394	ENSP00000506123	uc289cgf.1
ENSG00000291964	ENST00000709372	ENSP00000517652	
ENSG00000258718	ENST00000556819		uc059dyt.1
ENSG00000285299	ENST00000646306		
ENSG00000187676	ENST00000343307	ENSP00000343002	uc010aaz.5
ENSG00000258718	ENST00000648079		uc285lln.1
ENSG00000291964	ENST00000709373		
ENSG00000100023	ENST00000398831	ENSP00000381812	uc002zvg.6
ENSG00000291964	ENST00000709374	ENSP00000517653	
ENSG00000102900	ENST00000542526	ENSP00000440235	uc010vhi.3
ENSG00000258718	ENST00000663755		uc287zlc.1
ENSG00000285252	ENST00000645657	ENSP00000496497	
ENSG00000081014	ENST00000261842	ENSP00000261842	uc001zyx.4
ENSG00000211455	ENST00000544367	ENSP00000445898	uc058mev.1
ENSG00000147255	ENST00000370904	ENSP00000359941	uc065bcy.2
ENSG00000258718	ENST00000556144		uc059dyu.2
ENSG00000160563	ENST00000292035	ENSP00000292035	uc004cbe.4
ENSG00000133027	ENST00000255389	ENSP00000255389	uc002grl.6
ENSG00000253345	ENST00000517888		uc286kqr.1
ENSG00000253462	ENST00000520387		uc286kqw.1
ENSG00000291964	ENST00000709375	ENSP00000517654	
ENSG00000100023	ENST00000679477	ENSP00000505978	uc288zks.1
ENSG00000187676	ENST00000461652		uc058wfg.1
ENSG00000287346	ENST00000556653		uc059fuv.1
ENSG00000285052	ENST00000646812		
ENSG00000211455	ENST00000539863		uc058mew.1
ENSG00000160563	ENST00000651555	ENSP00000498641	uc287hnm.1
ENSG00000287346	ENST00000667526		uc288eze.1
ENSG00000102900	ENST00000563437		uc059unj.1
ENSG00000211455	ENST00000434385		uc058mex.1
ENSG00000229427	ENST00000455755		uc286jll.1
ENSG00000291964	ENST00000709376	ENSP00000517655	
ENSG00000160563	ENST00000650776		uc287gjw.1
ENSG00000287346	ENST00000654695		uc287mdl.1
ENSG00000102900	ENST00000563405	ENSP00000458078	uc059unk.1
ENSG00000290234	ENST00000703658		uc316tea.1
ENSG00000160563	ENST00000444872		uc064wru.1
ENSG00000291964	ENST00000709377	ENSP00000517656	
ENSG00000100023	ENST00000626352	ENSP00000486725	uc002zvh.5
ENSG00000211455	ENST00000540996	ENSP00000443838	uc058mey.1
ENSG00000287346	ENST00000660176		uc287ueh.1
ENSG00000147255	ENST00000652189	ENSP00000498607	uc287ils.1
ENSG00000289010	ENST00000692587		uc315uyg.1
ENSG00000287346	ENST00000658303		uc287rkx.1
ENSG00000160563	ENST00000474263	ENSP00000477136	uc022box.2
ENSG00000291950	ENST00000709329		
ENSG00000147255	ENST00000651556	ENSP00000498789	uc287hnn.1
ENSG00000081014	ENST00000560508	ENSP00000452976	uc021skz.2
ENSG00000102900	ENST00000563486	ENSP00000456196	uc059unl.1
ENSG00000211455	ENST00000546286	ENSP00000443456	uc058mez.1
ENSG00000291950	ENST00000709330		
ENSG00000101306	ENST00000375994	ENSP00000365162	uc061wct.1
ENSG00000180776	ENST00000700725	ENSP00000515156	uc316eqp.1
ENSG00000285495	ENST00000646015		
ENSG00000291950	ENST00000709331		
ENSG00000100023	ENST00000458567	ENSP00000395181	uc062bzq.1
ENSG00000133027	ENST00000395781	ENSP00000379127	uc010vwx.4
ENSG00000285172	ENST00000642487	ENSP00000493562	
ENSG00000291950	ENST00000709332		
ENSG00000102900	ENST00000569322	ENSP00000457907	uc059unm.1
ENSG00000147255	ENST00000651402	ENSP00000498744	uc287hhq.1
ENSG00000284766	ENST00000642702		
ENSG00000211455	ENST00000543246	ENSP00000442253	uc058mfa.1
ENSG00000129151	ENST00000529202	ENSP00000435781	uc057zxq.1
ENSG00000291951	ENST00000709333	ENSP00000517625	
ENSG00000180776	ENST00000400590	ENSP00000383433	uc058vvp.2
ENSG00000285123	ENST00000643756	ENSP00000493497	
ENSG00000211455	ENST00000544969	ENSP00000440279	uc058mfb.1
ENSG00000133027	ENST00000477595		uc060bxc.1
ENSG00000285393	ENST00000643793		
ENSG00000081014	ENST00000561004		uc059jey.1
ENSG00000291951	ENST00000709334	ENSP00000517626	
ENSG00000100023	ENST00000417788	ENSP00000406745	uc062bzr.1
ENSG00000102900	ENST00000564278		uc059unn.1
ENSG00000165392	ENST00000298139	ENSP00000298139	uc003xio.7
ENSG00000291952	ENST00000709335		
ENSG00000147255	ENST00000651526		uc287hmj.1
ENSG00000133027	ENST00000580147	ENSP00000463112	uc060bxd.1
ENSG00000284965	ENST00000643492	ENSP00000495472	
ENSG00000102900	ENST00000563465		uc059uno.1
ENSG00000211455	ENST00000407753	ENSP00000385174	uc058mfc.1
ENSG00000291953	ENST00000709336	ENSP00000517627	
ENSG00000081014	ENST00000561397		uc010bex.2
ENSG00000100023	ENST00000679586		uc288zow.1
ENSG00000165392	ENST00000651642	ENSP00000498779	uc287hqt.1
ENSG00000279666	ENST00000624242		uc059ttl.1
ENSG00000147255	ENST00000650945	ENSP00000498530	uc287gqf.1
ENSG00000291953	ENST00000709337		
ENSG00000100023	ENST00000679857		uc288zzg.1
ENSG00000291953	ENST00000709338		
ENSG00000129151	ENST00000533566	ENSP00000435369	uc057zxr.1
ENSG00000261274	ENST00000567602		uc286mub.1
ENSG00000147255	ENST00000650730	ENSP00000498518	uc287gic.1
ENSG00000101306	ENST00000375985	ENSP00000365152	uc002wwq.4
ENSG00000284866	ENST00000643449	ENSP00000495065	
ENSG00000291953	ENST00000709339	ENSP00000517628	
ENSG00000100023	ENST00000680962	ENSP00000505778	uc289bpr.1
ENSG00000133027	ENST00000421096		uc060bxf.1
ENSG00000180776	ENST00000382466	ENSP00000371905	uc001uoa.4
ENSG00000282534	ENST00000633711		
ENSG00000165392	ENST00000521620		uc010lvk.4
ENSG00000133027	ENST00000472446		uc060bxg.1
ENSG00000136950	ENST00000353214	ENSP00000345361	uc004boz.2
ENSG00000259459	ENST00000559379		uc059kcl.1
ENSG00000211455	ENST00000536093	ENSP00000443961	uc058mfd.1
ENSG00000100023	ENST00000681791	ENSP00000505019	uc289cvm.1
ENSG00000147255	ENST00000467244		uc065bcz.1
ENSG00000291953	ENST00000709340	ENSP00000517629	
ENSG00000129151	ENST00000531832		uc057zxs.1
ENSG00000284866	ENST00000646662		
ENSG00000100023	ENST00000679692	ENSP00000504937	uc288zsy.1
ENSG00000291953	ENST00000709341	ENSP00000517630	
ENSG00000165392	ENST00000520169		uc064ltz.1
ENSG00000259459	ENST00000559821		uc059kcm.1
ENSG00000211455	ENST00000543992		uc058mfe.1
ENSG00000165392	ENST00000651946		uc287icj.1
ENSG00000133027	ENST00000461404	ENSP00000463713	uc060bxh.1
ENSG00000147255	ENST00000651212		uc287haj.1
ENSG00000291963	ENST00000709365	ENSP00000517646	
ENSG00000284866	ENST00000643901		
ENSG00000147255	ENST00000469836		uc065bda.1
ENSG00000259459	ENST00000662408		uc287xlq.1
ENSG00000291963	ENST00000709366	ENSP00000517647	
ENSG00000100023	ENST00000680094	ENSP00000506368	uc289aij.1
ENSG00000284866	ENST00000646094	ENSP00000496442	
ENSG00000180776	ENST00000542645	ENSP00000443236	uc010tcs.4
ENSG00000263312	ENST00000571890		uc059zry.1
ENSG00000291963	ENST00000709367		
ENSG00000291963	ENST00000709368	ENSP00000517648	
ENSG00000242752	ENST00000467595		uc286nok.1
ENSG00000180776	ENST00000626464	ENSP00000485858	uc058vvo.1
ENSG00000285391	ENST00000645362		
ENSG00000136950	ENST00000259477	ENSP00000259477	uc004bpa.5
ENSG00000291954	ENST00000709342	ENSP00000517631	
ENSG00000100023	ENST00000484439		uc062bzs.1
ENSG00000101306	ENST00000468730		uc061wcu.1
ENSG00000291954	ENST00000709343	ENSP00000517632	
ENSG00000100023	ENST00000680434	ENSP00000505533	uc289avk.1
ENSG00000284945	ENST00000644473		
ENSG00000291954	ENST00000709344	ENSP00000517633	
ENSG00000180776	ENST00000464055		uc058vvq.1
ENSG00000279825	ENST00000625108		uc060chz.1
ENSG00000285331	ENST00000648603		uc285mmr.1
ENSG00000156482	ENST00000518164		uc064ovz.1
ENSG00000285242	ENST00000646811		
ENSG00000100023	ENST00000680109	ENSP00000506219	uc289aiy.1
ENSG00000136950	ENST00000465124		uc064vqp.1
ENSG00000291955	ENST00000709345		
ENSG00000284939	ENST00000647270	ENSP00000494805	
ENSG00000261868	ENST00000576210		uc286nhf.1
