Gene stable ID	Transcript stable ID	Protein stable ID
ENSG00000171865	ENST00000315212	ENSP00000313350
ENSG00000171865	ENST00000464986	
ENSG00000171865	ENST00000454734	ENSP00000411646
ENSG00000255836	ENST00000538078	
ENSG00000275660	ENST00000619542	
ENSG00000275205	ENST00000610702	
ENSG00000273525	ENST00000622631	
ENSG00000064102	ENST00000538155	ENSP00000445645
ENSG00000064102	ENST00000261191	ENSP00000261191
ENSG00000064102	ENST00000538016	
ENSG00000064102	ENST00000542392	
ENSG00000064102	ENST00000536232	ENSP00000448985
ENSG00000064102	ENST00000538727	ENSP00000448467
ENSG00000064102	ENST00000544548	ENSP00000446183
ENSG00000064102	ENST00000538748	
ENSG00000064102	ENST00000537336	ENSP00000443066
ENSG00000254518	ENST00000525654	
ENSG00000254518	ENST00000529219	
ENSG00000166415	ENST00000567224	
ENSG00000166415	ENST00000396328	ENSP00000379619
ENSG00000166415	ENST00000557913	ENSP00000453378
ENSG00000166415	ENST00000360509	ENSP00000353699
ENSG00000166415	ENST00000559418	ENSP00000452765
ENSG00000166415	ENST00000560036	ENSP00000453813
ENSG00000166415	ENST00000567575	
ENSG00000166415	ENST00000614174	ENSP00000477754
ENSG00000231471	ENST00000437647	
ENSG00000270333	ENST00000603216	
ENSG00000285283	ENST00000530348	ENSP00000436482
ENSG00000285283	ENST00000532942	ENSP00000436422
ENSG00000185875	ENST00000376356	ENSP00000365534
ENSG00000185875	ENST00000524413	ENSP00000434887
ENSG00000285895	ENST00000648438	
ENSG00000232596	ENST00000634256	
ENSG00000232596	ENST00000635556	
ENSG00000232596	ENST00000420522	
ENSG00000232596	ENST00000659059	
ENSG00000232596	ENST00000667354	
ENSG00000232596	ENST00000659083	
ENSG00000232596	ENST00000661628	
ENSG00000232596	ENST00000666685	
ENSG00000231401	ENST00000668618	
ENSG00000231401	ENST00000660701	
ENSG00000231401	ENST00000435368	
ENSG00000186660	ENST00000316059	ENSP00000339030
ENSG00000223811	ENST00000445974	
ENSG00000228777	ENST00000446525	
ENSG00000228777	ENST00000666770	
ENSG00000114349	ENST00000232461	ENSP00000232461
ENSG00000114349	ENST00000433068	ENSP00000387555
ENSG00000114349	ENST00000440836	ENSP00000403537
ENSG00000114349	ENST00000467787	
ENSG00000114349	ENST00000481246	
ENSG00000216639	ENST00000404904	
ENSG00000072422	ENST00000337910	ENSP00000338671
ENSG00000072422	ENST00000357917	ENSP00000350595
ENSG00000072422	ENST00000496237	
ENSG00000072422	ENST00000461910	
ENSG00000072422	ENST00000490827	
ENSG00000072422	ENST00000483488	
ENSG00000217067	ENST00000405686	
ENSG00000235054	ENST00000635002	
ENSG00000235054	ENST00000423197	
ENSG00000235054	ENST00000635312	
ENSG00000235054	ENST00000669931	
ENSG00000235054	ENST00000635642	
ENSG00000235054	ENST00000663417	
ENSG00000235054	ENST00000671656	
ENSG00000235054	ENST00000667352	
ENSG00000235054	ENST00000665284	
ENSG00000235054	ENST00000633821	
ENSG00000235054	ENST00000659315	
ENSG00000235054	ENST00000668086	
ENSG00000235054	ENST00000670434	
ENSG00000232389	ENST00000454078	
ENSG00000218153	ENST00000402024	
ENSG00000001561	ENST00000321037	ENSP00000318066
ENSG00000287044	ENST00000659932	
ENSG00000287731	ENST00000662897	
ENSG00000236347	ENST00000415883	
ENSG00000153989	ENST00000368494	ENSP00000357480
ENSG00000236046	ENST00000422831	
ENSG00000164543	ENST00000462448	
ENSG00000164543	ENST00000319357	ENSP00000319192
ENSG00000164543	ENST00000648544	ENSP00000497301
ENSG00000164543	ENST00000474211	
ENSG00000273495	ENST00000611564	
ENSG00000283010	ENST00000635423	
ENSG00000278121	ENST00000612524	
ENSG00000271208	ENST00000605586	
ENSG00000278545	ENST00000616143	
ENSG00000278545	ENST00000395771	ENSP00000379118
ENSG00000278545	ENST00000613420	
ENSG00000278545	ENST00000612386	ENSP00000482034
ENSG00000285305	ENST00000645294	
ENSG00000287598	ENST00000665994	
ENSG00000285023	ENST00000646618	ENSP00000496744
ENSG00000285023	ENST00000643997	ENSP00000495780
ENSG00000285023	ENST00000643642	
ENSG00000285023	ENST00000647220	ENSP00000494044
ENSG00000285023	ENST00000647443	ENSP00000494250
ENSG00000285023	ENST00000644264	ENSP00000493836
ENSG00000285023	ENST00000646017	ENSP00000494195
ENSG00000285023	ENST00000644919	ENSP00000495006
ENSG00000285023	ENST00000643554	ENSP00000496402
ENSG00000285023	ENST00000647001	ENSP00000494120
ENSG00000285023	ENST00000642790	
ENSG00000283352	ENST00000637710	
ENSG00000283352	ENST00000636069	
ENSG00000282156	ENST00000633398	
ENSG00000231510	ENST00000443270	
ENSG00000287126	ENST00000656939	
ENSG00000287126	ENST00000671571	
ENSG00000230563	ENST00000651499	
ENSG00000230563	ENST00000671354	
ENSG00000230563	ENST00000430097	
ENSG00000230563	ENST00000653367	
ENSG00000230563	ENST00000456714	
ENSG00000272342	ENST00000606068	
ENSG00000274650	ENST00000611531	
ENSG00000237720	ENST00000452701	
ENSG00000237720	ENST00000652954	
ENSG00000237720	ENST00000660883	
ENSG00000237720	ENST00000671195	
ENSG00000237720	ENST00000663497	
ENSG00000237720	ENST00000663614	
ENSG00000237720	ENST00000664836	
ENSG00000276446	ENST00000620832	
ENSG00000275985	ENST00000618964	
ENSG00000283743	ENST00000638776	
ENSG00000277495	ENST00000615770	ENSP00000480319
ENSG00000277495	ENST00000616267	ENSP00000483252
ENSG00000277495	ENST00000612185	ENSP00000484353
ENSG00000225997	ENST00000418689	ENSP00000476467
ENSG00000263858	ENST00000584126	
ENSG00000255333	ENST00000528539	
ENSG00000089006	ENST00000483485	
ENSG00000089006	ENST00000377759	ENSP00000366988
ENSG00000089006	ENST00000490175	
ENSG00000089006	ENST00000377768	ENSP00000366998
ENSG00000089006	ENST00000484809	
ENSG00000089006	ENST00000606570	
ENSG00000089006	ENST00000491090	
ENSG00000089006	ENST00000476648	
ENSG00000089006	ENST00000463050	ENSP00000479021
ENSG00000089006	ENST00000431277	ENSP00000404448
ENSG00000089006	ENST00000419004	ENSP00000406731
ENSG00000089006	ENST00000494401	
ENSG00000089006	ENST00000474883	
ENSG00000089006	ENST00000475716	
ENSG00000089006	ENST00000469704	
ENSG00000089006	ENST00000606557	ENSP00000475510
ENSG00000089006	ENST00000606602	ENSP00000476097
ENSG00000089006	ENST00000481323	ENSP00000475606
ENSG00000089006	ENST00000486039	ENSP00000475983
ENSG00000126767	ENST00000247161	ENSP00000247161
ENSG00000126767	ENST00000376983	ENSP00000366182
ENSG00000126767	ENST00000343894	ENSP00000345585
ENSG00000126767	ENST00000468956	
ENSG00000216708	ENST00000405137	
ENSG00000149527	ENST00000609981	ENSP00000476436
ENSG00000149527	ENST00000449969	ENSP00000397289
ENSG00000149527	ENST00000419816	ENSP00000389803
ENSG00000149527	ENST00000343889	
ENSG00000149527	ENST00000278878	ENSP00000278878
ENSG00000149527	ENST00000473964	
ENSG00000149527	ENST00000462379	
ENSG00000149527	ENST00000378486	ENSP00000367747
ENSG00000233970	ENST00000439196	
ENSG00000240975	ENST00000486306	
ENSG00000275565	ENST00000610656	ENSP00000484468
ENSG00000275565	ENST00000622032	
ENSG00000275565	ENST00000622781	
ENSG00000275565	ENST00000616521	
ENSG00000275565	ENST00000612275	
ENSG00000275565	ENST00000617751	
ENSG00000275565	ENST00000622021	ENSP00000479958
ENSG00000275565	ENST00000622238	ENSP00000479452
ENSG00000271868	ENST00000607415	
ENSG00000271369	ENST00000605070	
ENSG00000227047	ENST00000441870	
ENSG00000112701	ENST00000370010	ENSP00000359027
ENSG00000112701	ENST00000327284	ENSP00000321820
ENSG00000112701	ENST00000447266	ENSP00000402527
ENSG00000112701	ENST00000493959	ENSP00000425624
ENSG00000112701	ENST00000483859	ENSP00000426480
ENSG00000112701	ENST00000487548	
ENSG00000112701	ENST00000424947	ENSP00000391426
ENSG00000112701	ENST00000436928	
ENSG00000112701	ENST00000485497	
ENSG00000112701	ENST00000503501	ENSP00000422576
ENSG00000112701	ENST00000476060	
ENSG00000112701	ENST00000474906	
ENSG00000149124	ENST00000586098	ENSP00000468512
ENSG00000149124	ENST00000344743	ENSP00000340200
ENSG00000149124	ENST00000529732	ENSP00000431688
ENSG00000149124	ENST00000278400	ENSP00000278400
ENSG00000149124	ENST00000531084	
ENSG00000149124	ENST00000611865	ENSP00000484592
ENSG00000151353	ENST00000281017	ENSP00000281017
ENSG00000151353	ENST00000432667	ENSP00000390474
ENSG00000151353	ENST00000497508	
ENSG00000151353	ENST00000477202	
ENSG00000151353	ENST00000405941	ENSP00000384347
ENSG00000151353	ENST00000418447	ENSP00000408658
ENSG00000151353	ENST00000461640	
ENSG00000151353	ENST00000355654	ENSP00000347874
ENSG00000120563	ENST00000649382	ENSP00000498092
ENSG00000120563	ENST00000494304	ENSP00000434629
ENSG00000120563	ENST00000375500	ENSP00000364650
ENSG00000291981	ENST00000709432	
ENSG00000291985	ENST00000709459	
ENSG00000291985	ENST00000709460	
ENSG00000291985	ENST00000709461	
ENSG00000291985	ENST00000709462	
ENSG00000291985	ENST00000709463	
ENSG00000291985	ENST00000709464	
ENSG00000291985	ENST00000709465	
ENSG00000291985	ENST00000709466	
ENSG00000291985	ENST00000709467	
ENSG00000291985	ENST00000709468	
ENSG00000291985	ENST00000709469	
ENSG00000260922	ENST00000561672	
ENSG00000260922	ENST00000648730	
ENSG00000291984	ENST00000709458	
ENSG00000291983	ENST00000709446	ENSP00000517698
ENSG00000291983	ENST00000709447	ENSP00000517699
ENSG00000291983	ENST00000709448	ENSP00000517700
ENSG00000291983	ENST00000709449	ENSP00000517701
ENSG00000291983	ENST00000709450	ENSP00000517702
ENSG00000291983	ENST00000709451	ENSP00000517703
ENSG00000291983	ENST00000709452	ENSP00000517704
ENSG00000291983	ENST00000709453	ENSP00000517705
ENSG00000291983	ENST00000709454	ENSP00000517706
ENSG00000291983	ENST00000709455	ENSP00000517707
ENSG00000291983	ENST00000709456	ENSP00000517708
ENSG00000291983	ENST00000709457	ENSP00000517709
ENSG00000171724	ENST00000302536	ENSP00000303129
ENSG00000171724	ENST00000563850	
ENSG00000234544	ENST00000455109	
ENSG00000120029	ENST00000495001	
ENSG00000120029	ENST00000370033	ENSP00000359050
ENSG00000120029	ENST00000456149	ENSP00000413473
ENSG00000120029	ENST00000470043	
ENSG00000120029	ENST00000311122	ENSP00000312408
ENSG00000203506	ENST00000629416	
ENSG00000203506	ENST00000629296	
ENSG00000203506	ENST00000628068	
ENSG00000203506	ENST00000625355	
ENSG00000203506	ENST00000366321	
ENSG00000203506	ENST00000601343	
ENSG00000203506	ENST00000626662	
ENSG00000249590	ENST00000454552	ENSP00000416788
ENSG00000249590	ENST00000439838	ENSP00000415178
ENSG00000249590	ENST00000439023	ENSP00000400753
ENSG00000213600	ENST00000395152	
ENSG00000141404	ENST00000334049	ENSP00000334051
ENSG00000141404	ENST00000585590	
ENSG00000141404	ENST00000535121	ENSP00000439023
ENSG00000141404	ENST00000269162	ENSP00000269162
ENSG00000141404	ENST00000423027	ENSP00000408489
ENSG00000141404	ENST00000585642	ENSP00000467345
ENSG00000141404	ENST00000590972	
ENSG00000141404	ENST00000590228	ENSP00000467709
ENSG00000141404	ENST00000602628	ENSP00000473600
ENSG00000141404	ENST00000586926	ENSP00000466709
ENSG00000282987	ENST00000634947	
ENSG00000213587	ENST00000431082	
ENSG00000226421	ENST00000435239	
ENSG00000230000	ENST00000456890	
ENSG00000230000	ENST00000615248	
ENSG00000230000	ENST00000618600	
ENSG00000230000	ENST00000666203	
ENSG00000230000	ENST00000665107	
ENSG00000255309	ENST00000524621	
ENSG00000114378	ENST00000395144	ENSP00000378576
ENSG00000114378	ENST00000266031	ENSP00000266031
ENSG00000114378	ENST00000320295	ENSP00000346068
ENSG00000114378	ENST00000395143	ENSP00000378575
ENSG00000114378	ENST00000457214	ENSP00000393358
ENSG00000114378	ENST00000447605	ENSP00000390149
ENSG00000114378	ENST00000418723	ENSP00000394526
ENSG00000114378	ENST00000452672	ENSP00000391666
ENSG00000114378	ENST00000618175	ENSP00000477903
ENSG00000233379	ENST00000435281	
ENSG00000233379	ENST00000662890	
ENSG00000255368	ENST00000524920	
ENSG00000254708	ENST00000531489	
ENSG00000167778	ENST00000301463	ENSP00000301463
ENSG00000167778	ENST00000547257	ENSP00000448845
ENSG00000167778	ENST00000547837	ENSP00000449452
ENSG00000167778	ENST00000537540	ENSP00000446156
ENSG00000167778	ENST00000550564	
ENSG00000167778	ENST00000550252	
ENSG00000232884	ENST00000700842	
ENSG00000232884	ENST00000673788	
ENSG00000232884	ENST00000660772	
ENSG00000232884	ENST00000660333	
ENSG00000232884	ENST00000688014	
ENSG00000232884	ENST00000665066	
ENSG00000232884	ENST00000670675	
ENSG00000232884	ENST00000674136	
ENSG00000232884	ENST00000454128	
ENSG00000232884	ENST00000654377	
ENSG00000232884	ENST00000455253	
ENSG00000232884	ENST00000658213	
ENSG00000232884	ENST00000655631	
ENSG00000232884	ENST00000661285	
ENSG00000232884	ENST00000435315	
ENSG00000232884	ENST00000685873	
ENSG00000273350	ENST00000608677	
ENSG00000255450	ENST00000525759	
ENSG00000222915	ENST00000410983	
ENSG00000254544	ENST00000532690	
ENSG00000272689	ENST00000608952	
ENSG00000243035	ENST00000493031	
ENSG00000150244	ENST00000417545	ENSP00000402414
ENSG00000236133	ENST00000662574	
ENSG00000236133	ENST00000665945	
ENSG00000236133	ENST00000662401	
ENSG00000236133	ENST00000670477	
ENSG00000236133	ENST00000452933	
ENSG00000236133	ENST00000666633	
ENSG00000236760	ENST00000425776	
ENSG00000236760	ENST00000419347	
ENSG00000271696	ENST00000604991	
ENSG00000242114	ENST00000629597	ENSP00000487369
ENSG00000242114	ENST00000266263	ENSP00000266263
ENSG00000242114	ENST00000614920	
ENSG00000242114	ENST00000355143	ENSP00000347267
ENSG00000242114	ENST00000412752	ENSP00000393954
ENSG00000242114	ENST00000407550	ENSP00000383926
ENSG00000271194	ENST00000603490	
ENSG00000234686	ENST00000440455	
ENSG00000187546	ENST00000342526	ENSP00000341662
ENSG00000187546	ENST00000407277	ENSP00000385742
ENSG00000187546	ENST00000418075	ENSP00000394412
ENSG00000187546	ENST00000498264	
ENSG00000139737	ENST00000418532	ENSP00000400921
ENSG00000139737	ENST00000422114	ENSP00000389195
ENSG00000139737	ENST00000466548	ENSP00000419730
ENSG00000139737	ENST00000446759	ENSP00000403049
ENSG00000139737	ENST00000442759	ENSP00000393990
ENSG00000139737	ENST00000705543	ENSP00000516138
ENSG00000139737	ENST00000488699	ENSP00000418707
ENSG00000139737	ENST00000377236	ENSP00000366444
ENSG00000139737	ENST00000267219	ENSP00000267219
ENSG00000139737	ENST00000314070	ENSP00000314443
ENSG00000139737	ENST00000351546	ENSP00000314546
ENSG00000139737	ENST00000465831	
ENSG00000139737	ENST00000441784	ENSP00000403056
ENSG00000139737	ENST00000462234	ENSP00000420320
ENSG00000139737	ENST00000496045	ENSP00000420619
ENSG00000139737	ENST00000474663	ENSP00000419436
ENSG00000139737	ENST00000481614	ENSP00000418053
ENSG00000139737	ENST00000358679	ENSP00000351507
ENSG00000171863	ENST00000645674	ENSP00000496757
ENSG00000171863	ENST00000646909	ENSP00000496654
ENSG00000171863	ENST00000647131	ENSP00000494995
ENSG00000171863	ENST00000491937	
ENSG00000171863	ENST00000462576	ENSP00000495273
ENSG00000171863	ENST00000403564	ENSP00000385018
ENSG00000171863	ENST00000407445	ENSP00000385729
ENSG00000171863	ENST00000406376	ENSP00000385286
ENSG00000171863	ENST00000481006	
ENSG00000171863	ENST00000479123	
ENSG00000171863	ENST00000645540	
ENSG00000171863	ENST00000472966	
ENSG00000178573	ENST00000569649	ENSP00000455097
ENSG00000178573	ENST00000326043	ENSP00000327048
ENSG00000178573	ENST00000393350	ENSP00000377019
ENSG00000228600	ENST00000453699	
ENSG00000225502	ENST00000448152	
ENSG00000267064	ENST00000591832	
ENSG00000267064	ENST00000590504	
ENSG00000267064	ENST00000664698	
ENSG00000267064	ENST00000670339	
ENSG00000267064	ENST00000658400	
ENSG00000267064	ENST00000669654	
ENSG00000226406	ENST00000454795	
ENSG00000180530	ENST00000400199	ENSP00000383060
ENSG00000180530	ENST00000318948	ENSP00000327213
ENSG00000180530	ENST00000400202	ENSP00000383063
ENSG00000180530	ENST00000411932	ENSP00000412114
ENSG00000180530	ENST00000638122	ENSP00000490103
ENSG00000180530	ENST00000637963	
ENSG00000180530	ENST00000637630	
ENSG00000224656	ENST00000436365	
ENSG00000229968	ENST00000439330	
ENSG00000188459	ENST00000444248	
ENSG00000224401	ENST00000423238	
ENSG00000123159	ENST00000393033	ENSP00000376753
ENSG00000123159	ENST00000345425	ENSP00000340698
ENSG00000123159	ENST00000585606	
ENSG00000123159	ENST00000589631	ENSP00000466312
ENSG00000123159	ENST00000586027	ENSP00000466747
ENSG00000123159	ENST00000591349	ENSP00000467077
ENSG00000123159	ENST00000589497	ENSP00000465003
ENSG00000123159	ENST00000587210	ENSP00000468787
ENSG00000123159	ENST00000587969	ENSP00000464879
ENSG00000123159	ENST00000587811	
ENSG00000123159	ENST00000587934	ENSP00000466624
ENSG00000123159	ENST00000591245	ENSP00000466105
ENSG00000123159	ENST00000393028	ENSP00000376748
ENSG00000255359	ENST00000532798	ENSP00000457511
ENSG00000255359	ENST00000529466	
ENSG00000102265	ENST00000456754	ENSP00000406671
ENSG00000102265	ENST00000218388	ENSP00000218388
ENSG00000102265	ENST00000377017	ENSP00000366216
ENSG00000102265	ENST00000441738	ENSP00000405380
ENSG00000102265	ENST00000445623	ENSP00000410983
ENSG00000254743	ENST00000525712	
ENSG00000254669	ENST00000527684	
ENSG00000103047	ENST00000564180	
ENSG00000103047	ENST00000261778	ENSP00000261778
ENSG00000103047	ENST00000565037	
ENSG00000103047	ENST00000561566	
ENSG00000103047	ENST00000565852	ENSP00000462846
ENSG00000103047	ENST00000562491	
ENSG00000103047	ENST00000561856	ENSP00000463426
ENSG00000103047	ENST00000562000	
ENSG00000103047	ENST00000568361	
ENSG00000103047	ENST00000561931	
ENSG00000228261	ENST00000434792	
ENSG00000237002	ENST00000426283	
ENSG00000237002	ENST00000418875	
ENSG00000185238	ENST00000331079	ENSP00000331879
ENSG00000185238	ENST00000330796	ENSP00000329586
ENSG00000185238	ENST00000525188	ENSP00000435151
ENSG00000185238	ENST00000437750	ENSP00000397766
ENSG00000185238	ENST00000526583	ENSP00000434260
ENSG00000185238	ENST00000529592	
ENSG00000270902	ENST00000604869	
ENSG00000204172	ENST00000452145	ENSP00000392206
ENSG00000164556	ENST00000409072	
ENSG00000234467	ENST00000430693	
ENSG00000279390	ENST00000623352	
ENSG00000249773	ENST00000426595	ENSP00000390331
ENSG00000236471	ENST00000449746	
ENSG00000288536	ENST00000674143	
ENSG00000159200	ENST00000487434	
ENSG00000159200	ENST00000313806	ENSP00000320768
ENSG00000159200	ENST00000620920	ENSP00000477646
ENSG00000159200	ENST00000381135	ENSP00000370527
ENSG00000159200	ENST00000443408	ENSP00000392438
ENSG00000159200	ENST00000482533	ENSP00000419624
ENSG00000159200	ENST00000481448	ENSP00000417926
ENSG00000159200	ENST00000381132	ENSP00000370524
ENSG00000159200	ENST00000487990	ENSP00000419252
ENSG00000159200	ENST00000399272	ENSP00000382214
ENSG00000159200	ENST00000489903	
ENSG00000159200	ENST00000492600	ENSP00000477155
ENSG00000159200	ENST00000609325	
ENSG00000159200	ENST00000463276	
ENSG00000225718	ENST00000435148	
ENSG00000225718	ENST00000426356	
ENSG00000225718	ENST00000421513	
ENSG00000225718	ENST00000670444	
ENSG00000225718	ENST00000662641	
ENSG00000171314	ENST00000334828	ENSP00000359991
ENSG00000171314	ENST00000473929	
ENSG00000171314	ENST00000467867	
ENSG00000235379	ENST00000450192	
ENSG00000259569	ENST00000558732	
ENSG00000259481	ENST00000560876	
ENSG00000274128	ENST00000616099	
ENSG00000182348	ENST00000333190	ENSP00000329638
ENSG00000182348	ENST00000611114	ENSP00000478506
ENSG00000259735	ENST00000558749	
ENSG00000273428	ENST00000607893	
ENSG00000257700	ENST00000547533	
ENSG00000140386	ENST00000563290	ENSP00000454973
ENSG00000140386	ENST00000538941	ENSP00000442190
ENSG00000140386	ENST00000562948	
ENSG00000140386	ENST00000563246	
ENSG00000140386	ENST00000303521	
ENSG00000140386	ENST00000567601	
ENSG00000140386	ENST00000569395	
ENSG00000140386	ENST00000568428	
ENSG00000140386	ENST00000564757	ENSP00000457234
ENSG00000140386	ENST00000563688	
ENSG00000140386	ENST00000569784	
ENSG00000140386	ENST00000565507	ENSP00000455623
ENSG00000140386	ENST00000564590	ENSP00000456508
ENSG00000140386	ENST00000565970	ENSP00000455378
ENSG00000140386	ENST00000564022	ENSP00000456987
ENSG00000140386	ENST00000568549	ENSP00000457434
ENSG00000140386	ENST00000567618	
ENSG00000140386	ENST00000562890	
ENSG00000140386	ENST00000568382	ENSP00000456065
